ID,materia,codigocodif_V1,unidad,cantidad_co,valor_co,cantidad_uti,valor_uti
495608.0,MATERIAL QUINCALLERIA,42992,VALOR,0.0,28153365.0,0.0,28153365.0
495608.0,MATERIAL ELÉCTRICO,99999994,VALOR,0.0,577163.0,0.0,577163.0
495608.0,MATERIAL PLOMERIA,99999994,VALOR,0.0,265867.0,0.0,265867.0
495608.0,OTROS MATERIALES DE CONSTRUCCION,99999994,VALOR,0.0,47580660.0,0.0,47580660.0
497863.0,ROPA DE TRABAJO,28236010,VALOR,0.0,492063.0,0.0,656020.0
497863.0,MATERIAL HIDRO SANITARIO,99999994,VALOR,0.0,10111944.0,0.0,9405926.0
497863.0,HERRAMIENTAS,99999994,VALOR,0.0,148219.0,0.0,133350.0
497863.0,INSUMOS Y REPUESTOS DE MANTENIMIENTO,99999994,VALOR,0.0,2153477.0,0.0,2165052.0
497863.0,INSUMOS DE COMPUTACIÓN,99999994,VALOR,0.0,4545.0,0.0,4457.0
497863.0,MATERIAL DE LIMPIEZA,99999994,VALOR,0.0,37796.0,0.0,2346.0
497863.0,MATERIAL DE CONSTRUCCIÒN,99999994,VALOR,0.0,3336713.0,0.0,6920621.0
497863.0,MATERIAL DE ESCRITORIO,99999994,VALOR,0.0,10351.0,0.0,11019.0
497863.0,MATERIAL DE IMPERMEABILIZACION,99999994,VALOR,0.0,1746274.0,0.0,1894590.0
497863.0,MATERIAL ELECTRICO,99999994,VALOR,0.0,11370.0,0.0,11418.0
497863.0,ARTICULOS DE SEGURIDAD INDUSTR,99999994,VALOR,0.0,266095.0,0.0,290705.0
497863.0,PRODUCTOS QUIMICOS,99999994,VALOR,0.0,655045.0,0.0,634346.0
497863.0,OTROS MATERIALES,99999994,VALOR,0.0,2314.0,0.0,2063.0
500282.0,MATERIALES DE CONSTRUCCIÓN,99999994,UNIDAD,468266.0,9014418.0,468266.0,9014418.0
501430.0,CORCHOS,31922002,PIEZA,2541750.0,740272.0,4078167.0,1079331.0
501430.0,CAJAS DE CARTON,32153004,PIEZA,391398.0,908378.0,293517.0,700036.0
501430.0,ETIQUETAS,32197002,PIEZA,5693985.0,1406493.0,4080349.0,1087146.0
501430.0,PEGAMENTOS,35420,KILOGRAMO,3660.0,151289.0,2788.0,116302.0
501430.0,TERMOCONTRAIBLE,36410007,KILOGRAMO,16508.0,322641.19,15221.0,292169.0
501430.0,BOTELLAS,37191007,PIEZA,3590373.0,7803794.0,4063308.0,9432747.0
501430.0,CAPSULAS,42932006,PIEZA,4128590.0,588589.0,4080043.0,584791.0
501430.0,OTROS MATERIALES,99999994,VALOR,0.0,218854.0,0.0,3911.0
501430.0,OTROS MATERIALES,99999994,VALOR,0.0,12303726.81,0.0,12303725.7991337
505407.0,MATERIALES PARA LA FABRICACIÓN DE POSTES DE HORMIGÓN,99999994,UNIDAD,534975.0,16942349.0,571667.4600759316,18104378.0
505530.0,CEMENTO,37440001,VALOR,0.0,303284.0,0.0,303284.0
506760.0,CARTUCHOS,44740004,PIEZA,40938.0,2316640.42,37468.0,1440207.0
506760.0,TRUCKCLAWS,49114001,PIEZA,1000.0,192022.84,0.0,0.0
509671.0,INSUMOS VARIOS,99999994,VALOR,0.0,27957614.0,0.0,31441116.0
513525.0,OTROS MATERIALES,99999994,VALOR,0.0,783859.1110372134,0.0,697039.1110372134
515698.0,"INSUMOS DE LIMPIEZA (PAPEL HIGIENICO, DETERGENTES Y ESCOBAS)",99999993,VALOR,0.0,1512513.0,0.0,1511653.0
517051.0,VARIOS,99999994,VALOR,0.0,4610196.1019396465,0.0,4610196.1019396465
517338.0,VARIOS,99999994,VALOR,0.0,0.0,0.0,149119697.0
519511.0,PEAD,34710001,KILOGRAMO,23500.0,292920.0,22586.0,350640.0
519511.0,PEBD CONTANAMAL,34710001,KILOGRAMO,108500.0,1432219.0,261337.0,4694615.0
519511.0,PEBD INDUSTRIAL,34710001,KILOGRAMO,58825.0,772896.0,43990.0,758536.0
519511.0,PEBD LINEAL,34710001,KILOGRAMO,55500.0,689383.0,50000.0,716224.0
519511.0,POLIGREPI LENO,34790011,OTROS,9500.0,113988.0,51000.0,734344.0
519511.0,TINTAS,35130,UNIDAD,8616.0,499652.0,29629.0,970959.0
519511.0,BIUPP METAL TRANSP,36330999,KILOGRAMO,11582.0,133484.0,12000.0,341161.0
519511.0,VELATILES,99999994,OTROS,1920.0,24996.0,7899.0,206086.0
519511.0,GATO POLIMENAS,99999994,OTROS,68857.0,59906.0,70.0,115566.0
519511.0,SERAP,99999994,OTROS,17040.217298335865,47542.0,11566.0,32269.0
520331.0,MATERIAL DE EMPAQUE,99999994,UNIDAD,20400.0,121339.0,16320.0,97071.0
520413.0,AGREGADOS,153,VALOR,0.0,1017283.0,0.0,1017283.0
520413.0,PLASTOFORMOS,34720003,VALOR,0.0,169547.0,0.0,169547.0
520413.0,VIDRIOS,37112001,VALOR,0.0,339094.0,0.0,339094.0
520413.0,CEMENTO,37440001,UNIDAD,23271.0,1186830.0,23271.0,1186830.0
520413.0,FIERRO,41261005,VALOR,0.0,678189.0,0.0,678189.0
520905.0,MATERIAL DE DIAGNOSTICO ( REACTIVOS QUIMICOS ),35440,VALOR,0.0,7168.0,0.0,7168.0
520905.0,MATERIAL DE LABORATORIO ( REACTIVOS QUIMICOS ),35440,VALOR,0.0,10652.0,0.0,10652.0
520905.0,"MATERIAL DE ENFERMERIA ( GUANTES, BARBIJOS, GASAS, ALGODONES )",99999993,VALOR,0.0,1315.0,0.0,1315.0
520905.0,"MATERIAL DE MAMOGRAFIA ( GEL, PLACAS )",99999993,VALOR,0.0,6626.0,0.0,6626.0
520905.0,MATERIAL DE RADIOGRAFIA,99999994,VALOR,0.0,13582.0,0.0,13582.0
520946.0,"VIDRIOS CRUDO, PVB",37111,METRO CUADRADO,710951.0,1154520.0,593725.8629620968,964157.0
521643.0,CAJAS QINDAU Ø 28,32153004,UNIDAD,4694.0,51634.0,670.0,7369.0
521643.0,GASOLINA,33311000,LITRO,802.0,2718.0,802.0,2718.0
521643.0,THINER NORMAL,33390001,LITRO,1201.0,10223.0,1144.0,9748.0
521643.0,BICLORURO DE MERCURIO,34240994,GRAMO,20.0,161.0,20.0,161.0
521643.0,LATEX COMPUESTO SELLANTE,34800005,KILOGRAMO,740.0,61841.0,1595.0,83013.0
521643.0,ESMALTE BLANCO,35110003,KILOGRAMO,2370.0,125089.0,1595.0,83013.0
521643.0,NYLON PRINT,36410003,OTROS,50.0,23081.0,50.0,23081.0
521643.0,TAPA 701 - C/PICO BLANCO,36490007,UNIDAD,1527097.0,106897.0,1235210.0,86465.0
521643.0,TAPA H21-C/PICO BLANCO,36490007,UNIDAD,413310.0,24799.0,72467.0,4348.0
521643.0,TEJOS Ø 16X3.8,99999994,KILOGRAMO,4003.0,105778.0,2968.0,78427.0
521643.0,OTROS,99999994,VALOR,0.0,406434.0,0.0,659980.0
522381.0,ARCILLA,15400,VALOR,0.0,0.0,0.0,149880.817681448
522381.0,POLIESTILENO EXPANSIBLE,34720003,KILOGRAMO,20000.0,303956.0,17000.0,238000.0
522381.0,OTROS MATERIALES,99999994,VALOR,0.0,576746.0,0.0,451597.18231855164
523693.0,VARIOS,99999994,VALOR,0.0,245197.0,0.0,323578.0
523980.0,PAPEL,32129,KILOGRAMO,22263.0,347434.0,22263.0,347434.0
523980.0,CARTULINA,32129014,KILOGRAMO,1239.0,12955.0,1239.0,12955.0
523980.0,PAPEL WHITE,32129999,KILOGRAMO,6736.0,24833.0,6736.0,24833.0
523980.0,PAPEL KRAFT,32132001,KILOGRAMO,12946586.0,23107850.0,12946586.0,23107850.0
523980.0,PAPEL TESTLINER,32135000,KILOGRAMO,380608.0,294017.0,380608.0,294017.0
523980.0,PAPEL SULFITO,32136002,KILOGRAMO,274449.0,2886084.0,274449.0,2886084.0
523980.0,PAPEL ESTUCADO,32143003,KILOGRAMO,5294.0,2934.0,5294.0,2934.0
523980.0,PAPEL CORRUGADO,32151001,KILOGRAMO,9382071.0,6392436.0,9382071.0,6392436.0
523980.0,PAPEL ONDA,32151001,KILOGRAMO,111705.0,95386.0,111705.0,95386.0
523980.0,PAPEL CORRUGADO,32151001,KILOGRAMO,25294.0,96877.0,25294.0,96877.0
523980.0,OTROS,99999994,KILOGRAMO,2539584.0,82472386.0,2539584.0,67126143.0
524062.0,PIEDRA CALIZA,15120003,KILOGRAMO,6046010.0,520742.0,6047355.0,522446.0
524062.0,PVA KURALON BLANCO,26210001,KILOGRAMO,31141.0,871249.0,31141.0,871249.0
524062.0,CARBONATO DE CALCIO,34240073,KILOGRAMO,4134160.0,1000265.0,31141.0,871249.0
524062.0,CARBONATO DE CALCIO,34240073,KILOGRAMO,1810390.0,471638.0,985165.0,256652.0
524062.0,SILRES,34790025,KILOGRAMO,8820.0,1148772.0,4295.0,559605.0
524062.0,ANTIESPUMANTE,35499999,KILOGRAMO,9800.0,693285.0,7298.0,516812.0
524062.0,CRISOLITO DE DIFERENTES MEDIDAS,37340003,KILOGRAMO,836000.0,4956482.0,1165200.0,9626328.0
524062.0,CEMENTO,37440001,UNIDAD,17542000.0,16169874.0,17646975.0,16268509.0
524062.0,CARTON RECICLADO ESPECIAL,39240,KILOGRAMO,536772.0,619266.0,555747.0,641655.0
524062.0,OTROS,99999994,VALOR,0.0,21088036.0,0.0,21685751.0
524103.0,LUPULO,23999009,OTROS,13733.47,4749572.56,8568.0,2963150.87
524103.0,ADJUNTO CERVECERO,23999010,KILOGRAMO,14172032.0,25327992.17,15888023.0,28394779.39
524103.0,MALTA,24320001,TONELADA MÉTRICA,37455.0,138164004.0,35474.0,130856491.2
524103.0,ETIQUETA 620,32197002,UNIDAD,111486000.0,1599606.21,110557000.0,1586276.87
524103.0,BOTELLAS OW,37191007,UNIDAD,17120382.0,17471831.48,15841000.0,16157820.0
524103.0,ALUMINIO,4153,KILOGRAMO,2595160.0,58242263.2,2864193.0,64280076.21
524103.0,OTRAS MATERIAS PRIMAS,99999994,VALOR,0.0,149137336.38,0.0,149081029.290999
524390.0,MATERIA PRIMA,99999994,KILOGRAMO,784784.0,31052086.0,559467.0,24219499.0
524390.0,MATERIALES,99999994,VALOR,0.0,18970090.0,0.0,27034023.0
524882.0,CAJAS DE CARTON,32153004,PIEZA,505412.0,1720392.0,465251.0,1548648.0
524882.0,PLÁSTICOS,347,KILOGRAMO,305000.0,3907361.0,384347.0,4431697.0
524882.0,PP INYECCION - POLIPROPILENO CP295 (BK),34790011,KILOGRAMO,348150.0,3971342.0,239550.0,2743382.0
524882.0,BARNICES,35110002,LITRO,31794.0,1822959.0,33015.0,1900204.0
524882.0,ESMALTES,35110003,LITRO,16430.0,681570.0,15695.0,575237.0
524882.0,PIGMENTOS,35110020,KILOGRAMO,15020.0,317534.0,4888.0,189176.0
524882.0,BOLSAS PLÁSTICAS,36410001,PIEZA,177218.0,358623.0,116081.0,199446.0
524882.0,HOJALATA,41231003,OTROS,1310108.0,12058700.0,1346172.0,12235969.0
524882.0,SOLDADURAS,42950003,KILOGRAMO,36408.0,1966429.0,28379.0,1452047.0
524882.0,ACCESORIOS,99999994,PIEZA,16989160.0,7078964.0,14132943.0,4751922.0
524882.0,OTROS,99999994,VALOR,0.0,2238723.0,0.0,3463852.0
525005.0,MANTECA VEGETAL,21700003,KILOGRAMO,120.0,1758.39,75.0,1098.99
525005.0,ROPA DE TRABAJO,28236010,PIEZA,2853.0,63718.84,2330.0,52038.17
525005.0,GASOLINA,33311000,LITRO,24000.0,81591.86,21598.0,73425.87
525005.0,DIESEL,33360000,LIBRA,2110.0,7134.96,1668.0,5640.34
525005.0,DIOXIDO DE TITANIO,34210999,KILOGRAMO,201000.0,4596061.7,166000.0,3795752.45
525005.0,OXIDO DE HIERRO,34220003,KILOGRAMO,1160.0,24782.19,1180.0,25209.47
525005.0,CARBONATO DE CALCIO,34240073,KILOGRAMO,1200000.0,3760266.76,1281750.0,4016434.93
525005.0,COMPUESTO DE PVC,34730002,KILOGRAMO,615647.0,6103208.39,625644.0,6202312.0
525005.0,RESINA DE PVC,34730006,KILOGRAMO,14378670.0,104976536.17,14432207.0,105367401.86
525005.0,POLIPROPILENO,34790011,KILOGRAMO,46000.0,629829.0,28625.0,391931.69
525005.0,COLORANTES MASTERBACH,35110023,KILOGRAMO,9448.0,291386.36,10748.0,331479.74
525005.0,MEK - MIK,35420999,KILOGRAMO,1128.84,132785.84,1103.36,129788.15
525005.0,ESTABILIZANTES,35499013,KILOGRAMO,381420.0,7724240.9,385805.0,7813042.74
525005.0,ANILLAS DE GOMA,36230003,PIEZA,1329297.0,3348012.68,1474474.0,3713660.41
525005.0,PEAD PEBD PP,36320003,KILOGRAMO,212025.0,2709933.48,213700.0,2731341.99
525005.0,ALAMBRONES DE ALUMINIO Y COBRE,415,KILOGRAMO,964943.0,44968314.2,959263.0,44703614.6
525005.0,EMBALAJES,99999994,PIEZA,781416.0,892527.36,791380.0,903907.35
525005.0,SUMINISTROS,99999994,UNIDAD,55251.0,170349.07,56109.0,172994.42
525005.0,OTRAS MATERIAS PRIMAS,99999994,VALOR,0.0,10996497.849999994,0.0,0.0
525128.0,CAÑA,01802000,TONELADA MÉTRICA,50313.0,13831423.0,50313.0,13921300.692061597
525128.0,BOLSAS,36410003,PIEZA,775000.0,1616371.0,925412.0,1626874.307938402
525210.0,PASTA DE TOMATE ALMIDON LEVADURA ESTABILIZANTE LECHE,21399013,KILOGRAMO,3798856.0,36919327.0,3144413.0,32633847.0
525210.0,OTRAS MATERIAS PRIMAS,99999994,VALOR,0.0,95057382.0,0.0,100051121.0
525251.0,DEXTROSA MONOHIDRATA 2001-ORAL,23210003,GRAMO,31000000.0,308451.0,65047920.0,528168.0
525251.0,CAJA P/DIGESTAN COMPTO.X50 SOBRES (NUEVO DISEÑO),32153004,UNIDAD,200000.0,477697.0,123513.0,260571.0
525251.0,CARTONES P/EMBALAR IMPRESOS PARA - SUEROS,32153004,UNIDAD,100176.0,424436.0,84951.0,340731.0
525251.0,LAMINA DIGESTAN COMPUESTO SOBRES (NUEVO DISEÑO),32192005,GRAMO,6569100.0,426582.0,5977478.0,317381.0
525251.0,GASOLINA,33311000,MILILITRO,55000000.0,186981.0,53571000.0,160362.0
525251.0,POLIETILENO BAJA DENSIDAD BRASKEM S0330,34710001,GRAMO,46475000.0,641078.0,55250000.0,700888.0
525251.0,POLIETILENO TB UCC 4004-NT7 DMD 6200NT-7,34710001,GRAMO,18000000.0,186265.0,14275000.0,121913.0
525251.0,N-BUTIL BROMURO DE HIOCINA,35220999,GRAMO,15000.0,540715.0,10900.0,454120.0
525251.0,AZUCAR,35240000,GRAMO,45400000.0,182325.0,37106580.0,137452.0
525251.0,BOLSAS PARA SUERO DE 1000 ML,36270002,UNIDAD,858000.0,191144.0,700932.0,148686.0
525251.0,OTROS,99999994,GRAMO,77369685.0,7556071.0,131879717.9,9921002.0
525415.0,CAJAS DE CARTON,32153004,UNIDAD,45751.0,265362.0,44924.0,260461.0
525415.0,PLANCHAS LITOGRAFICAS,32800001,VALOR,0.0,269.0,0.0,9886.0
525415.0,DARABLEND,33380000,VALOR,0.0,5234.0,0.0,84177.0
525415.0,ACEITES,33380000,KILOGRAMO,2177.0,72222.0,2127.0,67652.0
525415.0,DARAFORM,34710001,VALOR,0.0,12026.0,0.0,118322.0
525415.0,RESINAS PARA PVC,34730006,KILOGRAMO,100430.0,1204041.0,111144.0,1228979.0
525415.0,TINTAS,35110,KILOGRAMO,1300.0,91919.0,1437.0,102581.0
525415.0,BARNIZ,35110002,KILOGRAMO,6823.0,331319.0,9722.0,459809.0
525415.0,BARNIZ DORADO,35110002,VALOR,0.0,2944.0,0.0,1345.0
525415.0,ESMALTE,35110003,VALOR,0.0,1060.0,0.0,0.0
525415.0,LACA,35110015,KILOGRAMO,7378.0,386327.0,8368.0,427932.0
525415.0,PLASTISOL,35499010,KILOGRAMO,111140.0,1229883.0,111145.0,1225219.0
525415.0,BUTYL CELLOSOLVE,35499022,KILOGRAMO,4612.0,132509.0,4952.0,141432.0
525415.0,CELOX,35499999,KILOGRAMO,14000.0,349112.0,125.0,3109.0
525415.0,BOLSAS NYLON,36410001,UNIDAD,45000.0,54905.0,44878.0,54726.0
525415.0,ZUNCHOS,36490023,KILOGRAMO,720.0,3484.0,727.0,3329.0
525415.0,CINTA DE EMBALAJE,36920007,UNIDAD,730.0,12410.0,949.0,16171.0
525415.0,HOJAS DE TFS HOJALATA LIBRE DE ESTAÑO,41231003,PIEZA,835985.0,7171473.0,876550.0,7165299.0
525415.0,"HOJALATA ELECTROLITICA 0,235",41231004,VALOR,0.0,52592.0,0.0,294705.0
525415.0,REVELADORES,48342999,LITRO,60.0,53749.0,17.6,16061.0
525620.0,TRIGO NACIONAL,01112001,KILOGRAMO,0.0,0.0,157560.0,372335.0
525620.0,HILO,26350000,KILOGRAMO,96.0,3255.0,102.0,3453.0
525620.0,ADITIVOS Y FORTIFICANTES,35250001,KILOGRAMO,1175.0,81849.0,1137.0,75824.0
525620.0,ENVASES DE POLIPROPILENO,36490001,PIEZA,34800.0,54218.0,35314.0,53131.0
525620.0,AFRECHO DE TRIGO DE 23 KG.,39120009,OTROS,40017.0,800773.0,40277.40911344413,805984.0
525620.0,FICHAS,99999994,PIEZA,100000.0,5003.0,88002.0,4353.0
525743.0,MATERIALES DE EMBALAJE,99999994,VALOR,0.0,3160659.0,0.0,3425606.0
526071.0,COMPRA DE GRANO DE SOJA,01412000,TONELADA MÉTRICA,211000.0,500883243.0,211000.0,500883243.0
526276.0,RESINA/VASELINA,33500004,KILOGRAMO,665.0,60791.0,557.8626055397001,50997.03105769009
526276.0,ESTAÑO METALICO,41443,KILOGRAMO,44628.0,6384491.0,37438.033624098854,5355892.90872897
526276.0,PLOMO METALICO,41542,KILOGRAMO,58684.0,1101393.0,49229.48743382219,923948.8251175743
526276.0,ANTIMONIO,41603003,KILOGRAMO,470.0,30450.0,394.2788339904647,25544.235095765216
526276.0,INSUMOS,99999994,PIEZA,303552.0,184675.0,290450.0,177175.0
526522.0,POSTES,37560004,UNIDAD,1560.0,2326769.0,1476.0,2201482.0
526522.0,CABLES,46340001,METRO (LINEAL),216469.0,1918691.0,186006.0,1648680.0
526522.0,MEDIDORES,48263001,UNIDAD,3600.0,253882.0,7500.0,528921.0
526522.0,MATERIALES ELÉCTRICOS Y OTROS,99999994,VALOR,0.0,1343219.0,0.0,1112010.0
527301.0,KETOROLACO TROMETAMINA PARA INY.,34150001,KILOGRAMO,25.0,58333.0,56.0,135496.0
527301.0,HIDROXOCOBALAMINA SULFATO,34231029,KILOGRAMO,5.0,428245.0,8.0,683219.0
527301.0,PARACETAMOL,35220005,KILOGRAMO,10000.0,389723.0,9442.0,380569.0
527301.0,TERAPIDOL ( DIPIRONA MAGNESICA),35230002,KILOGRAMO,4500.0,659351.0,3616.0,534859.0
527301.0,DIPIRONA SODICA PARA INY,35230002,KILOGRAMO,2000.0,248486.0,1881.0,236245.0
527301.0,CIANOCOBALAMINA,35250001,KILOGRAMO,15.0,472538.0,10.0,331148.0
527301.0,TIAMINA MONONITRATO  D.C.,35250001,KILOGRAMO,100.0,53164.0,137.0,59099.0
527301.0,CODEINA PHOSPHATE 0.5 H20,35250003,KILOGRAMO,50.0,214642.0,28.0,121336.0
527301.0,D-ISOEFEDRINA SULFATO,35250005,KILOGRAMO,810.0,566229.0,949.0,684988.0
527301.0,PENICILINA G 6.3.3,35250005,KILOGRAMO,1536.0,1076325.0,858.0,542897.0
527301.0,OTROS MATERIALES,99999994,VALOR,0.0,113648134.0,0.0,113712301.0
527424.0,EMPAQUE SECUNDARIO,32153010,UNIDAD,141010787.0,16516206.599216638,132085626.0,17272138.191788655
527424.0,IMPRESO ADMINISTRACIÓN,32690,UNIDAD,696225.0,110078.11974490466,675358.0,114156.74651951672
527424.0,IMPRESO COMERCIAL,32690,UNIDAD,817248.0,62936.32823648487,789986.0,67465.23623171849
527424.0,REACTIVOS PARA PRODUCCION,35440999,GRAMO,2963411.0,1032022.1402932856,2711228.0,1066564.8983847806
527424.0,PRINCIPIO ACTIVO,35499999,GRAMO,637292483.0,28754630.31010993,603379944.0,29000923.730360564
527424.0,PRINCIPIO INACTIVO,35499999,GRAMO,1217813912.0,7732613.599354771,1181459032.0,8157496.213910434
527424.0,EMPAQUE PRIMARIO,38999011,UNIDAD,615012649.0,25263358.965426747,565197262.0,25610285.678312633
527424.0,MATERIA PRIMA SEMI-PROCESADA,99999994,GRAMO,6997627.0,378880.0214771834,6976609.0,418574.00251968595
527424.0,SUSTANCIAS CONTROLADAS,99999994,GRAMO,13627792.0,6124733.965979933,12948664.0,6542651.130207274
527424.0,MATERIALES E INSUMOS CONTROL DE CALIDAD,99999994,UNIDAD,104978.0,263074.96571838233,79974.0,265911.53887620807
527424.0,OTROS MATERIALES,99999994,UNIDAD,263633677.0,11988337.250699047,250630333.0,10516857.899145834
527506.0,PUZOLANA BRUTA BH (CEMENTO),15130001,TONELADA MÉTRICA,266454.0,21739304.0,209544.0,19949472.0
527506.0,YESO BRUTO BH (CEMENTO),15200001,TONELADA MÉTRICA,35526.0,3808423.0,27868.0,3043198.0
527506.0,PIEDRA CALIZA BRUTA BH (CEMENTO),15200004,TONELADA MÉTRICA,1395045.0,171927436.0,1364128.0,176227913.0
527506.0,M.PRIMA AGREGADOS TERCEROS 2 (ARIDOS),153,METRO CÚBICO,279337.0,15012587.0,5876.0,315797.6251337989
527506.0,OTROS (ARIDOS),153,METRO CÚBICO,134550.0,2362081.0,109697.0,1925776.287305834
527506.0,ARENA FINA TERCEROS 11200001093	(HORMIGON),15310002,METRO CÚBICO,403583.0,35034819.0,183520.0,16087392.0
527506.0,ARENA FINA TERCEROS 1	(ARIDOS),15310002,METRO CÚBICO,1500.0,75690.0,0.0,0.0
527506.0,ARENA FINA TERCEROS 11200001093 (PREFABRICADOS),15310002,METRO CÚBICO,4733.0,473537.0,7585.0,758879.8109021762
527506.0,STYROPOR1200001129 (PRAFABRICADOS),34720003,PIEZA,974600.0,1538800.0,143334.0,226310.64970244202
527506.0,OTROS (CEMENTO),37440001,TONELADA MÉTRICA,582078.0,43183616.0,580574.0,42527232.0
527506.0,VI-VI-IP40-GRC1100000121 (HORMIGON),37510,TONELADA MÉTRICA,257964.0,64525337.0,139792.0,34966607.39445814
527506.0,WR-WR-IP30-GRC1100000161(HORMIGON),37510,TONELADA MÉTRICA,74127.0,20945619.0,40170.0,11350594.455866285
527506.0,OTROS (HORMIGON),37510,TONELADA MÉTRICA,3451150.0,61733991.0,1905388.0,34083481.05515785
527506.0,ACERO GRAFILADO 6MM1500030091 (PREFABRICADOS),41263999,METRO (LINEAL),600000.0,423000.0,144049.0,101554.545
527506.0,OTROS (PREFABRICADOS),99999994,KILOGRAMO,413071.0,948169.0,247884.0,8559646.0
527957.0,"RESINA, NYLIND",34740998,KILOGRAMO,16000.0,387859.0,4100.0,99389.0
527957.0,POLIPROPILENO  PP-INYECCCION,34790011,KILOGRAMO,10000.0,76299.0,5688.0,43151.0
527957.0,POLIPROPILENO  C/NEGRO PP-P-NG,34790011,KILOGRAMO,753.0,5569.0,732.0,5414.0
527957.0,RESINA. NYLON (POLIAMIDA),34790017,KILOGRAMO,18000.0,665380.0,12950.0,461179.0
527957.0,PINTURAS,35110,LITRO,144.0,4515.0,144.0,4515.0
527957.0,MASTERBATCH C/NEGRO (PLASBLAK UN-2016),35110023,KILOGRAMO,500.0,52175.0,150.0,14255.0
527957.0,CHATARRA. FIERRO GRIS,39340003,KILOGRAMO,0.0,0.0,4100.0,8794.0
527957.0,PLANCHA DE ACERO,41212001,METRO CUADRADO,480.0,43848.0,480.0,43848.0
527957.0,ANGULARES LADOS IGUALES,41262001,KILOGRAMO,1245.0,15245.0,1245.0,15245.0
527957.0,ELECTRODO. AC.DULCE,42950001,KILOGRAMO,340.0,6299.0,340.0,6299.0
527957.0,OTROS ISUMOS,99999994,VALOR,0.0,670488.0,0.0,1225588.0
528121.0,CRUDOS Y SEBO,21523,KILOGRAMO,65126443.0,315269746.0,94415844.14207026,457056424.85412693
528121.0,BORRA,21910999,KILOGRAMO,1343700.0,416384.0,2006281.3845187014,621703.8535472463
528121.0,CAJAS,32153001,UNIDAD,4110904.0,13618271.0,5901870.254656341,19551239.46819217
528121.0,ARTICULOS P/PALLET DE CARTON,32153006,UNIDAD,4416.0,23479.0,1162.0362644563054,6178.317358054709
528121.0,ETIQUETAS Y CONTRAETIQUETAS,32197002,UNIDAD,42105085.0,5241925.0,55605581.11841332,6922686.07946377
528121.0,PRECINTO DE SEGURIDAD,32197002,UNIDAD,10508.0,1846.0,5866.147580899195,1030.5394398876965
528121.0,ACIDOS,34,KILOGRAMO,202200.0,1438127.0,200625.78197782306,1426930.533918995
528121.0,SODA CAUSTICA,34231022,KILOGRAMO,338500.0,2555812.0,463770.2932204189,3501653.414051005
528121.0,DHA,35250,KILOGRAMO,6350.0,1082440.0,6689.440701090672,1140302.0775572576
528121.0,VITAMINA,35250,KILOGRAMO,1745.0,1106859.0,2032.4588655889756,1289195.0644738958
528121.0,ESCENCIAS,35410002,KILOGRAMO,4800.0,726175.0,5462.601400340224,826417.6191441797
528121.0,PEGAMENTOS,35420,KILOGRAMO,7560.0,385577.0,9037.07797047388,460911.2979657946
528121.0,ANTIOXIDANTES,35499016,KILOGRAMO,34400.0,1695132.0,45960.08069534027,2264779.1717806263
528121.0,CATALITICO,35499017,KILOGRAMO,3600.0,484305.0,8120.998684679426,1092511.1855510194
528121.0,ANTIESPUMANTE,35499997,KILOGRAMO,10.0,4176.0,7.3639813970615045,3075.1986314128844
528121.0,FRAGANCIAS,35499997,KILOGRAMO,11370.0,1387380.0,16856.153417873786,2056806.5196912696
528121.0,INHIBIDOR,35499999,KILOGRAMO,4800.0,262052.0,5381.597604972549,293803.83657880547
528121.0,"BOBINAS, BOLSAS Y TERMOCONTRAIBLE",36410,KILOGRAMO,30384.0,1168466.0,43758.25025761888,1682794.4854370358
528121.0,"BOBINAS, BOLSAS Y TERMOCONTRAIBLE",36410,UNIDAD,913336.0,1149524.0,1286894.0418397628,1619683.869410394
528121.0,PLASTICOS,36490,KILOGRAMO,1166750.0,11627833.0,1540344.6079712668,15351077.66354434
528121.0,ENVASE,36490001,UNIDAD,8434473.0,12505649.0,9418452.675842578,13964578.852430739
528121.0,TAPAS Y ASAS,36490007,UNIDAD,34917045.0,6968160.0,45634224.51852029,9106915.488437591
528121.0,DISCOS P/TURRIL,36490007,UNIDAD,10000.0,183.0,4583.342021531082,83.87515899401879
528121.0,BOTELLAS Y PREFORMAS,36490014,UNIDAD,12501261.0,4654858.0,16230889.539819527,6043589.204444676
528121.0,CINTAS DE EMPAQUE,36920007,METRO (LINEAL),4477956.0,748121.0,6854981.530100335,1145244.758385342
528121.0,FOLIOS DE ALUMINIO,41535003,UNIDAD,4610151.0,1322463.0,5422883.030277034,1555602.4435792358
528121.0,TIERRAS FILTRANTES,43914006,KILOGRAMO,677873.0,4250343.0,843165.5603895865,5286746.687717251
528121.0,"COLORANTES P/ASAS, TAPAS, POTES",99999993,KILOGRAMO,6900.0,388670.0,10462.744768944987,589355.7984559201
528121.0,COLORANTES P/PRODUCTOS DE LIMPIEZA,99999993,KILOGRAMO,450.0,91539.0,611.2104559561049,124332.43095059085
528121.0,ATLAS,99999994,KILOGRAMO,2520.0,141490.0,3765.9400864572535,211445.58048922097
528121.0,IDENTIFICACIÓN DE PRODUCTO,99999994,KILOGRAMO,22065.0,57466.0,26177.48107027424,68176.5296707174
528121.0,M. AUX P/MANTECAS,99999994,KILOGRAMO,36525.0,1542043.0,34697.6075466744,1464892.6169499366
