ID,C2_01,actividad_pricipal_codigo_V1,actividad1_codigo_v1,actividad2_codigo_v1,S00_01_A,S01_01_A,S01_01_B,S01_01_C,S01_02_A,S01_02_B,S01_02_C,S01_03_A,S01_03_B,S01_03_C,S01_04_A,S01_04_B,S01_05_A,S01_05_B,S01_06,S01_07,S01_08,S01_09,S01_10,S01_10E,S01_11,S01_12,S01_13,S01_13E,S01_14,S02_01,S02_02,S02_03,S02_04,S02_05,S02_06,S02_07,S02_08,S02_08E,S02_09,S03_01,S03_02,S03_03,S04_01,S04_02,S04_03,S04_04,S04_05,S04_06,S04_07,S04_08,S04_09,S04_10,S04_11,S04_12,S04_13,S04_14,S04_15,S04_16,S04_17,S04_18,S04_19,S04_19E,S04_20,S04_21A,S04_21B,S04_21C,S04_21D,S04_21E,S04_21F,S04_22A,S04_22B,S04_22C,S04_22D,S04_22E,S04_22F,S05_01,S05_02,S05_03,S05_04,S06_01_A,S06_01_B,S06_02_A,S06_02_B,S06_03_A,S06_03_B,S06_04_A,S06_04_B,S06_05_A,S06_05_B,S06_06_A,S06_06_B,S07_01_A,S07_01_B,S07_01_C,S07_01_D,S07_01_E,S07_01_F,S07_02_A,S07_02_B,S07_02_C,S07_02_D,S07_02_E,S07_02_F,S07_03_A,S07_03_B,S07_03_C,S07_03_D,S07_03_E,S07_03_F,S07_04_A,S07_04_B,S07_04_C,S07_04_D,S07_04_E,S07_04_F,S07_05_A,S07_05_B,S07_05_C,S07_05_D,S07_05_E,S07_05_F,S07_06_A,S07_06_B,S07_06_C,S07_06_D,S07_06_E,S07_06_F,S07_07_A,S07_07_B,S07_07_C,S07_07_D,S07_07_E,S07_08_A,S07_08_B,S07_08_C,S07_08_D,S07_08_E,S07_08_F,S07_08_F1,S07_09_A,S07_09_B,S07_09_C,S07_09_D,S07_09_E,S07_09_F,S12_01_A,S12_01_B,S12_01_C,S12_02_A,S12_02_B,S12_02_C,VPA,PC,ISPOINF,VIPP,VBP,EAC,OGO,VUMPEEI,CI,VA,SSB,OPP,PS,R,D
5694285.0,COCHABAMBA,2511,71103,42,12167862.0,26.0,5.0,2046746.0,6.0,2.0,50040.0,32.0,7.0,2096786.0,0.0,0.0,32.0,7.0,72091.0,0.0,99286.0,99286.0,107022.0,"DOMINICALES, OTROS BONOS, ALIMENTACION",89681.0,0.0,0.0,NINGUNO,467368.0,18570.0,1457.0,0.0,0.0,777.0,0.0,0.0,0.0,NINGUNO,20804.0,7494120.0,0.0,7494120.0,253606.0,58109.0,0.0,63027.0,23016.0,0.0,5628.0,2957.0,12341.0,0.0,34620.0,0.0,0.0,507.0,1767.0,0.0,0.0,1.0,253606.0,GASTOS GENERALES,709185.0,0,50,20,20,10,100,,,,,,,12167862.0,0.0,0.0,12167862.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,592138.0,0,0.0,100.0,592138.0,0.0,0.0,0.0,0.0,0.0,0.0,1036728.0,0.0,0.0,28290.0,1065018.0,117057.0,6702.0,0.0,0.0,0.0,6702.0,1340.4,100305.0,0.0,0.0,2648.0,102953.0,8830.0,73178.0,0.0,0.0,2250.0,75428.0,10750.0,221915.0,0.0,0.0,5997.0,227912.0,41641.0,0.0,0.0,0.0,0.0,0.0,24360.0,0.0,0.0,0.0,24360.0,6090.0,SOFTWARE DE COMPUTACION,1463188.0,0.0,0.0,39185.0,1502373.0,185708.4,METAL O ACERO EN BARRA O PLANCHAS,360.0,KILOGRAMO,CONTENEDORES METALICOS PARA CAMPAMENTOS,0.0,OTROS,12167862.0,0.0,0.0,0.0,12167862.0,20804.0,709185.0,6902082.0,7632071.0,4535791.0,2096786.0,377685.0,89681.0,2564152.0,185708.4
13437381.0,SANTA CRUZ,25110,46634,99997,5786728.0,23.0,2.0,777399.0,0.0,0.0,0.0,23.0,2.0,777399.0,0.0,0.0,23.0,2.0,79547.0,0.0,86115.0,41154.0,225730.0,"BONO DE TRANSPORTE,.DOMINICAL  Y OTROS",96360.0,16478.0,48180.0,PRO VIVIENDA Y SOLIDARIO,593566.0,40509.0,6982.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,47491.0,0.0,196391.0,196391.0,0.0,37556.0,0.0,0.0,11860.0,79623.0,0.0,13661.0,10317.0,3622.0,0.0,0.0,0.0,16468.0,0.0,0.0,8597.0,26505.0,84014.0,"GASTO COMERCIALES,DONACIONES, GASTOS GENERAL",292223.0,40,25,0,4,31,100,0,0,0,0,0,0,4246187.0,1540541.0,0.0,5786728.0,0.0,0.0,0.0,0.0,4012212.0,3540320.0,0.0,0.0,0,0.0,4012212.0,3540320.0,0.0,0.0,0.0,0.0,0.0,0.0,240365.0,22185.0,0.0,6753.0,269303.0,31724.0,0.0,0.0,0.0,0.0,0.0,0.0,13757.0,5524.0,0.0,470.0,19751.0,1737.0,15704.0,4891.0,0.0,541.0,21136.0,5068.0,39972.0,0.0,0.0,1091.0,41063.0,10257.0,0.0,0.0,0.0,0.0,0.0,30113.0,19383.0,0.0,990.0,50486.0,12621.5,NINGUNO,339911.0,51983.0,0.0,9845.0,401739.0,61407.5,0,0.0,KILOGRAMO,0,0.0,KILOGRAMO,4246187.0,872258.0,0.0,0.0,5118445.0,47491.0,292223.0,0.0,339714.0,4778731.0,777399.0,432546.0,161018.0,1370963.0,61407.5
2025810.0,COCHABAMBA,25120,99997,99997,62279276.0,130.0,3.0,9130162.0,11.0,0.0,292543.0,141.0,3.0,9422705.0,0.0,0.0,141.0,3.0,786624.0,0.0,974681.0,974681.0,807079.0,PRIMAS,942270.0,443809.0,193662.0,"VACACIONES, FONVI, DESAHUCIO",5122806.0,471085.0,91278.0,146922.0,6932.0,14381.0,489.0,39029.0,3647.0,"ACEITES, LUBRICANTES, MANTECA, GRASAS",773763.0,26551282.0,0.0,26551282.0,3623.0,592641.0,0.0,115140.0,266395.0,34724.0,12946.0,192355.0,82064.0,471943.0,40287.0,0.0,0.0,404610.0,114801.0,0.0,13955.0,421257.0,1553895.0,"SERVICIOS EXTERNOS, LIMPIEZA, LEGALES, SEGURIDAD INDUSTRIAL",4320636.0,7,62,11,7,13,100,,,,,,,62279276.0,0.0,0.0,62279276.0,3117006.0,2443753.0,3852876.0,1091230.0,0.0,0.0,9540426.0,5835019.0,0,0.0,16510308.0,9370002.0,6768907.0,253161.0,0.0,201710.0,7223778.0,217814.0,17619154.0,133712.0,0.0,524209.0,18277075.0,1011729.0,2139418.0,54800.0,0.0,64532.0,2258750.0,221529.0,548558.0,0.0,0.0,16247.0,564805.0,23491.0,898303.0,43573.0,0.0,27330.0,969206.0,49622.0,1782098.0,3424.0,0.0,52822.0,1838344.0,17615.0,11783649.0,0.0,0.0,349020.0,12132669.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,41540087.0,488670.0,0.0,1235870.0,43264627.0,1541800.0,PLANCHA DE ACERO LAMINADO,450000.0,KILOGRAMO,GARRAFA DE 10 KG. P/GLP,5000.0,PIEZA,59517630.0,0.0,0.0,-673253.0,58844377.0,773763.0,4320636.0,30256689.0,35351088.0,23493289.0,9422705.0,3543065.0,1579741.0,14545511.0,1541800.0
1545905.0,SANTA CRUZ,25120,99997,99997,5486455.0,49.0,14.0,1389586.0,0.0,0.0,0.0,49.0,14.0,1389586.0,0.0,0.0,49.0,14.0,115799.0,0.0,115799.0,0.0,0.0,NINGUNO,192642.0,268362.0,96395.0,futuro y prevision,788997.0,8668.0,0.0,0.0,0.0,44209.0,0.0,0.0,0.0,NINGUNO,52877.0,4646277.0,0.0,4646277.0,0.0,47050.0,181802.0,21040.0,2283.0,870.0,0.0,0.0,12295.0,11841.0,0.0,0.0,0.0,8247.0,31269.0,0.0,870.0,4905.0,23209.0,OTROS,345681.0,0,0,0,0,0,0,0,0,0,0,0,0,5486455.0,0.0,0.0,5486455.0,2226566.0,6263146.0,1634890.0,1850981.0,0.0,0.0,2664162.0,3082738.0,0,0.0,6525618.0,11196865.0,206942.0,0.0,0.0,5647.0,212589.0,5314.725,590770.0,18468.0,0.0,16625.0,625863.0,18390.0,485712.0,0.0,0.0,13254.0,498966.0,95883.0,171709.0,0.0,0.0,4685.0,176394.0,19809.0,16100.0,0.0,0.0,440.0,16540.0,108.0,37920.0,0.0,0.0,1035.0,38955.0,9738.75,3335230.0,0.0,0.0,0.0,3335230.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,4844383.0,18468.0,0.0,41686.0,4904537.0,149243.475,0,0.0,UNIDAD,0,0.0,UNIDAD,5702546.0,0.0,0.0,4036580.0,9739126.0,52877.0,345681.0,4227701.0,4626259.0,5112867.0,1389586.0,231598.0,557399.0,2178583.0,149243.475
4271667.0,SANTA CRUZ,25120,99997,99997,8506856.0,45.0,6.0,1663479.0,0.0,0.0,0.0,45.0,6.0,1663479.0,0.0,0.0,45.0,6.0,138820.0,0.0,135191.0,0.0,0.0,NINGUNO,170545.0,107422.0,0.0,NINGUNO,551978.0,24968.0,11516.0,0.0,0.0,28218.0,216583.0,1440.0,0.0,NINGUNO,282725.0,2882350.73,0.0,2882350.73,0.0,174634.0,0.0,0.0,21983.0,0.0,6312.0,31140.0,20067.0,25677.0,5237.0,0.0,302705.0,131330.0,7877.0,0.0,0.0,0.0,601875.0,OTROS,1328837.0,0,0,0,0,0,0,,,,,,,8506856.0,0.0,0.0,8506856.0,0.0,0.0,681163.0,1482906.0,0.0,0.0,1183352.0,715215.0,0,0.0,1864515.0,2198121.0,1655575.0,0.0,0.0,45014.0,1700587.0,42514.675,1414471.0,0.0,0.0,38459.0,1452930.0,181616.0,141452.0,0.0,0.0,3846.0,145298.0,29060.0,11585.0,0.0,0.0,315.0,11900.0,1190.0,14884.0,0.0,0.0,405.0,15289.0,3822.25,14213.0,0.0,0.0,386.0,14599.0,3649.75,5904587.0,0.0,0.0,160542.0,6065128.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,9156767.0,0.0,0.0,248967.0,9405731.0,261852.675,ROTOLENE BLACK PLUS,54000.0,KILOGRAMO,TANQUE DE 5000 LTS. TRICAPA NUEVA ERA,5.0,PIEZA,9308599.0,0.0,0.0,0.0,9308599.0,282725.0,1328837.0,3350487.73,4962049.73,4346549.27,1663479.0,274011.0,277967.0,2215457.0,261852.675
13150873.0,SANTA CRUZ,2512,F,773,6673444.0,4.0,1.0,485976.0,15.0,1.0,237950.0,19.0,2.0,723926.0,0.0,0.0,19.0,2.0,60327.0,0.0,60327.0,0.0,18334.0,BONO DE ANT + VACIONES,72393.0,12379.0,36196.0,PROVIVIENDA-  SOLIDARIO,259956.0,25441.0,2764.0,0.0,30901.0,26960.0,0.0,0.0,0.0,NINGUNO,86066.0,3210232.0,0.0,3210232.0,0.0,28793.0,43597.0,0.0,264880.0,15719.0,4584.0,18048.0,17131.0,0.0,21764.0,0.0,0.0,8013.0,5877.0,0.0,522.0,0.0,0.0,NINGUNO,428928.0,0,13,82,5,0,100,100,0,0,0,0,100,6673444.0,0.0,0.0,6673444.0,0.0,0.0,296704.0,272484.0,0.0,0.0,0.0,0.0,0,0.0,296704.0,272484.0,0.0,0.0,0.0,0.0,0.0,0.0,254937.0,220786.0,0.0,7662.0,483385.0,31369.0,162541.0,0.0,0.0,6108.0,168649.0,35096.0,26236.0,81420.0,0.0,977.0,108633.0,10863.3,23533.0,0.0,0.0,808.0,24341.0,6178.0,86922.0,13460.0,0.0,2830.0,103212.0,17843.0,0.0,0.0,0.0,0.0,0.0,7877.0,8080.0,0.0,269.0,16226.0,967.0,OTROS,562046.0,323746.0,0.0,18654.0,904446.0,102316.3,CONTENEDORES MARITIMOS,15.0,UNIDAD,CONTENEDORES MOVILES,15.0,UNIDAD,6649224.0,0.0,0.0,0.0,6649224.0,86066.0,428928.0,3210232.0,3725226.0,2923998.0,723926.0,138988.0,120968.0,983882.0,102316.3
4289707.0,COCHABAMBA,25130,33121,99997,4415017.0,37.0,3.0,1621296.0,2.0,0.0,66816.0,39.0,3.0,1688112.0,0.0,0.0,39.0,3.0,175870.0,143400.0,178333.0,39105.0,462180.0,BONO DE ANTIGUEDAD,154840.0,26478.0,77420.0,PRO VIVIENDA Y SOLIDARIO,1257626.0,19304.0,2700.0,204.0,137.0,259.0,360.0,9738.0,1280.0,ACEITES Y GRASAS,33982.0,1995360.0,0.0,1995360.0,18600.0,0.0,1270.0,5480.0,28685.0,7500.0,2880.0,37188.0,3300.0,10330.0,50853.0,0.0,25895.0,0.0,0.0,0.0,600.0,0.0,7672.0,"SEGURO ACCIDENTES PERSONALES, CERTIFICADOS MEDICOS",200253.0,,,,,,,,,,,,,2874910.0,0.0,1540107.0,4415017.0,0.0,0.0,0.0,0.0,0.0,0.0,1347998.0,2364209.0,0,0.0,1347998.0,2364209.0,1443933.965,0.0,0.0,20556.0,1464489.965,17864.0,99474.0867,0.0,0.0,3000.0,102474.0867,2000.0,51761.78422,0.0,0.0,500.0,52261.78422,1000.0,20294.81734,0.0,0.0,200.0,20494.81734,200.0,20194.81734,0.0,0.0,300.0,20494.81734,250.0,10047.40867,0.0,0.0,200.0,10247.40867,300.0,61484.45202,0.0,0.0,0.0,61484.45202,1229.68904,0.0,0.0,0.0,1229.68904,100.0,SOFTWARE,1708421.02,0.0,0.0,24756.0,1733177.02,21714.0,PLANCHAS DE DIFERENTES MEDIDAS,250000.0,METRO CUADRADO,CALDEROS DE VAPOR DE DIFERENTES CAPACIDADES,6.0,PIEZA,2874910.0,0.0,1540107.0,0.0,4415017.0,33982.0,200253.0,979149.0,1213384.0,3201633.0,1688112.0,998888.0,258738.0,2945738.0,21714.0
6699687.0,POTOSI,25920,8299,71102,5449286.0,37.0,2.0,2185776.0,0.0,0.0,0.0,37.0,2.0,2185776.0,0.0,0.0,37.0,2.0,171919.0,0.0,171919.0,0.0,955332.0,"HORAS EXTRAS, DOMINICALES",218578.0,424478.0,0.0,NINGUNO,1942228.0,18000.0,1800.0,0.0,37200.0,15848.0,2262.0,0.0,48227.0,"GRASA, ACEITE PARA MOTOR, LIQUIDO HRIDAULICO",123337.0,620283.0,0.0,620283.0,0.0,17382.0,0.0,103771.0,311309.0,70850.0,9456.0,28387.0,12313.0,3501.0,53660.0,0.0,0.0,0.0,6615.0,0.0,8400.0,0.0,0.0,NINGUNO,625644.0,0,70,20,10,0,100,,,,,,,1558908.0,0.0,3890378.0,5449286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,301.0,0.0,301.0,141557.0,0.0,0.0,53437.0,194994.0,4874.85,891970.0,0.0,0.0,359713.0,1251683.0,156460.375,1287079.0,0.0,0.0,1047057.0,2334136.0,278009.0,30384.0,0.0,0.0,18615.0,48999.0,4899.9,38021.0,0.0,0.0,29981.0,68002.0,23472.0,524633.0,0.0,0.0,485998.0,1010631.0,138863.0,657.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,2914301.0,0.0,0.0,1994801.0,4909102.0,606579.125,AGREGADOS,3544.0,METRO CÚBICO,MATERIAL DE FERRETERIA Y OTROS,3000.0,OTROS,1558908.0,0.0,3890378.0,0.0,5449286.0,123337.0,625644.0,619982.0,1368963.0,4080323.0,2185776.0,1299170.0,643056.0,4128002.0,606579.125
7631412.0,SANTA CRUZ,25920,41000,773,4178355.0,24.0,3.0,889927.0,0.0,0.0,0.0,24.0,3.0,889927.0,0.0,0.0,24.0,3.0,74160.0,0.0,74160.0,0.0,0.0,NINGUNO,88992.0,15217.0,44496.0,PROVIVIENDA Y SOLIDARIO,297025.0,1.0,1.0,0.0,24093.0,24000.0,0.0,0.0,0.0,NINGUNO,48095.0,2268768.0,0.0,2268768.0,0.0,49151.0,56852.0,579.0,1561.0,418.0,6768.0,5271.0,3799.0,0.0,2687.0,0.0,0.0,0.0,14615.0,0.0,0.0,0.0,17468.0,"REFRIGERIOS, CORREOS, IMPRENTA. OTROS",159169.0,31,0,69,0,0,100,72,2,26,0,0,100,4178355.0,0.0,0.0,4178355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,41273.0,21414.0,0.0,1222.0,63909.0,1597.725,1384802.0,156337.0,0.0,41016.0,1582155.0,197770.0,0.0,0.0,0.0,0.0,0.0,0.0,16289.0,969.0,0.0,482.0,17740.0,1774.0,68380.0,22345.0,0.0,2025.0,92750.0,23188.0,1.0,9472.0,0.0,0.0,9473.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,1510745.0,210537.0,0.0,44745.0,1766027.0,226697.725,NINGUNA,0.0,ELIJA LA OPCION,NINGUNO,0.0,ELIJA LA OPCION,4178355.0,0.0,0.0,0.0,4178355.0,48095.0,159169.0,2268768.0,2476032.0,1702323.0,889927.0,148320.0,148705.0,1186952.0,226697.725
443333.0,ORURO,2599,99997,99997,83780918.0,279.0,12.0,8273676.0,0.0,0.0,0.0,279.0,12.0,8273676.0,0.0,0.0,279.0,12.0,1448672.0,0.0,1759924.0,1759924.0,5293453.0,"BONO ANTIGUEDAD, DOMINICAL, RECARGA NOCTURNA",1738677.0,2406082.0,956272.0,PRO VIVIENDA Y FONDO SOLIDARIO,15363006.0,2248938.0,24049.0,2908568.0,0.0,0.0,0.0,0.0,333969.0,"ACEITES, GRASAS, GASOLINA, DIÉSEL",5515524.0,44675207.0,0.0,44675207.0,0.0,233078.0,1218.0,889283.0,3638.0,115561.0,0.0,361612.0,90936.0,2228.0,5484.0,0.0,0.0,411478.0,520745.0,0.0,14725.0,42553.0,8401185.0,GASTOS DE ADMINISTRACIÓN Y GASTOS DE COMERCIALIZACION,11093724.0,8,1,88,3,0,100,0,0,100,0,0,100,83780918.0,0.0,0.0,83780918.0,3933335.0,3595201.0,11636519.0,10594564.0,0.0,0.0,24565781.0,36184920.0,0,0.0,40135635.0,50374685.0,11220710.0,0.0,0.0,306187.0,11526897.0,289757.0,13679650.0,0.0,0.0,1126121.0,14805771.0,1850721.375,1148519.0,214855.0,364083.0,63495.0,1062786.0,212557.2,68100.0,24555.0,0.0,2233.0,94888.0,17144.0,30762.0,22192.0,0.0,2554.0,55508.0,23994.0,4758.0,6983.0,0.0,350.0,12091.0,3247.0,2296800.0,1497792.0,0.0,102481.0,3897073.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,28449299.0,1766377.0,364083.0,1603421.0,31455014.0,2397420.575,ALAMBRON,8655051.0,KILOGRAMO,MALLA HEXAGONAL,3621.0,ROLLO,82738963.0,0.0,0.0,-338134.0,82400829.0,5515524.0,11093724.0,33056068.0,49665316.0,32735513.0,8273676.0,10261973.0,5101031.0,23636680.0,2397420.575
524882.0,COCHABAMBA,25991,22202,68101,73238125.0,124.0,18.0,8215163.0,0.0,0.0,0.0,124.0,18.0,8215163.0,0.0,0.0,124.0,18.0,912736.0,0.0,371214.0,371214.0,3202134.0,BONO DE ANTIGÜEDAD Y PAGO DE VACACIONES,1062130.0,614015.0,219192.0,PRO VIVIENDA,6752635.0,1061891.0,1099.0,115694.0,2887.0,84221.0,5853.0,40029.0,0.0,NINGUNO,1311674.0,36122597.0,0.0,36122597.0,0.0,637739.0,0.0,0.0,51095.0,81630.0,39454.0,43854.0,54808.0,337135.0,219227.0,0.0,7806006.0,4667.0,130410.0,0.0,91306.0,87173.0,2731010.0,"GASTOS DE COMEDOR, DONACIONES, SERVICIO DE SOFWARE, SEGURIDAD INDUSTRIAL, OTROS GASTOS",12315514.0,11,84,1,2,2,100,,,,,,,73037941.0,0.0,200184.0,73238125.0,5276287.0,5836391.0,3770455.0,4157994.0,0.0,0.0,20387132.0,23018149.0,0,0.0,29433874.0,33012534.0,21370320.0,6208946.0,0.0,629169.0,28208435.0,705210.875,190102235.0,57161804.0,0.0,5221985.0,252486024.0,31560753.0,3007107.0,796281.0,982083.0,67580.0,2888885.0,577777.0,2683331.0,586763.0,0.0,73341.0,3343435.0,334343.5,500551.0,90524.0,237222.0,12258.0,366111.0,91527.75,740857.0,736892.0,0.0,23229.0,1500978.0,731217.0,27965034.0,23696707.0,0.0,763102.0,52424843.0,0.0,339280.0,0.0,1612.0,340892.0,21306.0,BIENES EN ARRENDAMIENTO FINANCIERO (EQUIPO DE COMPUTACIÓN),246369435.0,89617197.0,1219305.0,6792276.0,341559603.0,34022135.13,HOJALATA,1072500.0,OTROS,ENVASE,1389957.0,PIEZA,73425480.0,0.0,200184.0,560104.0,74185768.0,1311674.0,12315514.0,33491580.0,47118768.0,27067000.0,8215163.0,4857298.0,1895337.0,14967798.0,34022135.125
4590032.0,COCHABAMBA,25999,99997,99997,26458014.0,16.0,0.0,561600.0,0.0,0.0,0.0,16.0,0.0,561600.0,0.0,0.0,16.0,0.0,50217.0,0.0,0.0,0.0,36108.0,BONO DE ANTIGUEDAD,38891.0,0.0,0.0,NINGUNO,125216.0,15323.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,16797.0,23303786.0,0.0,23303786.0,0.0,0.0,0.0,63100.0,1042.0,82558.0,0.0,35036.0,6723.0,114382.0,164798.0,0.0,258295.0,0.0,5528.0,0.0,0.0,0.0,0.0,NINGUNO,731462.0,,,,,,,,,,,,,26458014.0,0.0,0.0,26458014.0,0.0,0.0,4326106.0,5014656.0,0.0,0.0,0.0,0.0,0,0.0,4326106.0,5014656.0,0.0,0.0,0.0,0.0,0.0,0.0,1033831.0,0.0,0.0,28211.0,1062041.0,121346.0,0.0,0.0,0.0,0.0,0.0,0.0,3766.0,0.0,0.0,103.0,3869.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,21686.0,0.0,0.0,592.0,22278.0,5569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,1059283.0,0.0,0.0,28906.0,1088188.0,127108.5,FIERROS,500.0,PIEZA,CAMILLA,700.0,PIEZA,27146564.0,0.0,0.0,0.0,27146564.0,16797.0,731462.0,23303786.0,24052045.0,3094519.0,561600.0,86325.0,38891.0,686816.0,127108.5
525415.0,LA PAZ,25999,99997,99997,19067868.0,23.0,5.0,1888834.0,3.0,1.0,71966.0,26.0,6.0,1960800.0,0.0,0.0,26.0,6.0,205094.0,79990.0,217755.0,217755.0,687055.0,"DESAHUCIO, DIETA DIRECTORIO",221720.0,44838.0,119410.0,PROVIVIENDA Y SOLIDARIO,1793619.0,265700.0,6892.0,110010.0,24407.0,24676.0,0.0,0.0,0.0,NINGUNO,431685.0,11432840.0,0.0,11432840.0,18018.0,83675.0,0.0,307961.0,4841.0,28268.0,3348.0,6727.0,11417.0,186869.0,26098.0,0.0,0.0,11308.0,45840.0,0.0,0.0,0.0,26446.0,"REFRIGERIOS, MATERIAL DE LIMPIEZA",760816.0,15,46,39,0,0,100,,,,,,,19067868.0,0.0,0.0,19067868.0,424813.0,1138795.0,738191.0,560210.0,0.0,0.0,6970927.0,6722572.0,0,0.0,8133931.0,8421577.0,4727873.0,0.0,0.0,129013.0,4856886.0,130336.0,5449638.0,1721826.0,0.0,153915.0,7325378.0,414203.0,1200424.0,0.0,0.0,32757.0,1233181.0,155593.0,331670.0,3510.0,7585.0,9094.0,336688.0,4540.0,84855.0,15721.0,0.0,2528.0,103104.0,4902.0,249967.0,8277.0,10604.0,6906.0,254545.0,4648.0,1132300.0,0.0,0.0,30898.0,1163198.0,870423.0,71915.0,210517.0,20639.0,752460.0,512.0,SOTWARE Y REPUESTOS,14047150.0,1821249.0,228706.0,385750.0,16025440.0,714734.0,HOJAS DE TFS HOJALATA LIBRE DE ESTAÑO,534035.0,PIEZA,TAPASCORONA PARA BOTELLAS DE VIDRIO,44557333.0,UNIDAD,18889887.0,0.0,0.0,713982.0,19603869.0,431685.0,760816.0,11681195.0,12873696.0,6730173.0,1960800.0,1407649.0,385968.0,3754417.0,714734.0
7752075.0,SANTA CRUZ,2599,2599,99997,14032491.0,45.0,1.0,2082524.0,0.0,0.0,0.0,45.0,1.0,2082524.0,0.0,0.0,45.0,1.0,187589.0,0.0,187589.0,78229.0,90315.0,BONO ANTIGUEDAD,225107.0,151047.0,0.0,NINGUNO,919876.0,725844.0,2932.0,49194.0,18807.0,8456.0,0.0,0.0,0.0,NINGUNO,805233.0,4047134.0,0.0,4047134.0,362365.0,33023.0,0.0,263488.0,43159.0,76317.0,0.0,2270.0,8549.0,6520.0,34624.0,0.0,20461.0,2794.0,7677.0,26265.0,0.0,100485.0,246194.0,"ALIMENTACION, VETERINARIO, SUMINISTROS, LIMPIEZA",1234191.0,2,80,0,0,18,100,,,,,,,13003267.0,0.0,1029224.0,14032491.0,56874.0,250532.0,1050624.0,1864065.0,0.0,0.0,4966640.0,2884532.0,1617466,1520564.0,7691604.0,6519693.0,15334.0,0.0,0.0,419.0,15753.0,400.0,14413485.0,0.0,0.0,393311.0,14806796.0,1850849.0,0.0,0.0,0.0,0.0,0.0,1.0,14765.0,0.0,0.0,403.0,15168.0,1517.0,42370.0,0.0,0.0,1156.0,43526.0,4772.0,36911.0,0.0,0.0,1007.0,37918.0,9479.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,14522865.0,0.0,0.0,396296.0,14919161.0,1867018.5,ALAMBRON,11.0,TONELADA MÉTRICA,CLAVOS,300.0,TONELADA MÉTRICA,13816708.0,0.0,1029224.0,193658.0,15039590.0,805233.0,1234191.0,6226144.0,8265568.0,6774022.0,2082524.0,543722.0,376154.0,3002400.0,1867018.5
5090191.0,COCHABAMBA,2599,46593,25920,12999873.0,58.0,5.0,3334418.0,0.0,0.0,0.0,58.0,5.0,3334418.0,3.0,2.0,61.0,7.0,302189.0,217171.0,1173382.0,0.0,495076.0,OTROS,378659.0,248694.0,185158.0,OTROS,3000329.0,457028.0,12389.0,41202.0,9668.0,34675.0,2988.0,0.0,0.0,NINGUNO,557950.0,339486.0,322058.0,661544.0,318387.0,293663.0,57741.0,65871.0,53307.0,19276.0,4610.0,6295.0,7773.0,30018.0,80785.0,0.0,1593610.0,0.0,58987.0,0.0,211.0,0.0,0.0,NINGUNO,2590534.0,6,48,21,13,12,100,80,20,0,0,0,100,12481332.0,497700.0,20841.0,12999873.0,2988763.0,4066836.0,2852962.0,3169534.0,307715.0,370508.0,2736713.0,2021204.0,3342402,3460533.0,12228555.0,13088615.0,1095292.0,0.0,0.0,29888.0,1125180.0,27999.0,5841601.0,7917.0,0.0,68149.0,5917667.0,320758.0,2651298.0,0.0,0.0,48423.0,2699722.0,353658.0,265777.0,0.0,0.0,3657.0,269434.0,13768.0,468987.0,392.0,0.0,7150.0,476529.0,40743.0,438968.0,13612.0,0.0,4478.0,457058.0,42418.0,2557647.0,0.0,0.0,69792.0,2627440.0,69413.0,0.0,0.0,0.0,69413.0,17353.25,NINGUNO,13388983.0,21921.0,0.0,231537.0,13642443.0,816697.25,CHATARRA ACERO INOX A,300000.0,KILOGRAMO,PERNO SOLERA MCI M24X125MM,5000.0,UNIDAD,12797904.0,238435.0,20841.0,1078073.0,14135253.0,557950.0,2590534.0,936864.0,4085348.0,10049905.0,3334418.0,2187818.0,812511.0,6334747.0,816697.25
