ID,C2_01,actividad_pricipal_codigo_V1,actividad1_codigo_v1,actividad2_codigo_v1,S00_01_A,S01_01_A,S01_01_B,S01_01_C,S01_02_A,S01_02_B,S01_02_C,S01_03_A,S01_03_B,S01_03_C,S01_04_A,S01_04_B,S01_05_A,S01_05_B,S01_06,S01_07,S01_08,S01_09,S01_10,S01_10E,S01_11,S01_12,S01_13,S01_13E,S01_14,S02_01,S02_02,S02_03,S02_04,S02_05,S02_06,S02_07,S02_08,S02_08E,S02_09,S03_01,S03_02,S03_03,S04_01,S04_02,S04_03,S04_04,S04_05,S04_06,S04_07,S04_08,S04_09,S04_10,S04_11,S04_12,S04_13,S04_14,S04_15,S04_16,S04_17,S04_18,S04_19,S04_19E,S04_20,S04_21A,S04_21B,S04_21C,S04_21D,S04_21E,S04_21F,S04_22A,S04_22B,S04_22C,S04_22D,S04_22E,S04_22F,S05_01,S05_02,S05_03,S05_04,S06_01_A,S06_01_B,S06_02_A,S06_02_B,S06_03_A,S06_03_B,S06_04_A,S06_04_B,S06_05_A,S06_05_B,S06_06_A,S06_06_B,S07_01_A,S07_01_B,S07_01_C,S07_01_D,S07_01_E,S07_01_F,S07_02_A,S07_02_B,S07_02_C,S07_02_D,S07_02_E,S07_02_F,S07_03_A,S07_03_B,S07_03_C,S07_03_D,S07_03_E,S07_03_F,S07_04_A,S07_04_B,S07_04_C,S07_04_D,S07_04_E,S07_04_F,S07_05_A,S07_05_B,S07_05_C,S07_05_D,S07_05_E,S07_05_F,S07_06_A,S07_06_B,S07_06_C,S07_06_D,S07_06_E,S07_06_F,S07_07_A,S07_07_B,S07_07_C,S07_07_D,S07_07_E,S07_08_A,S07_08_B,S07_08_C,S07_08_D,S07_08_E,S07_08_F,S07_08_F1,S07_09_A,S07_09_B,S07_09_C,S07_09_D,S07_09_E,S07_09_F,S12_01_A,S12_01_B,S12_01_C,S12_02_A,S12_02_B,S12_02_C,VPA,PC,ISPOINF,VIPP,VBP,EAC,OGO,VUMPEEI,CI,VA,SSB,OPP,PS,R,D,n_insumos,total_valor_co,total_valor_uti,depto,sector_macro,target,target_log,log_S01_05_A,log_S01_03_C,log_S01_14,log_S02_09,log_S07_09_E,log_S06_06_B,log_S12_01_B,log_S12_02_B,log_n_insumos,log_total_valor_co,log_total_valor_uti
5857342.0,POTOSI,42,43120,42101,14367120.0,20.0,1.0,599678.0,50.0,3.0,1847447.0,70.0,4.0,2447125.0,1.0,1.0,71.0,5.0,54953.0,21274.0,54953.0,0.0,0.0,NINGUNO,59621.0,40238.0,0.0,NINGUNO,231039.0,5836.0,198.0,108.0,1034534.0,183964.0,0.0,0.0,65376.0,ACEITES,1290016.0,285828.0,0.0,285828.0,0.0,0.0,336710.0,575254.0,113352.0,0.0,2880.0,31354.0,5775.0,56251.0,24365.0,0.0,152342.0,117.0,104755.0,0.0,0.0,25320.0,472778.0,VARIOS,1901253.0,,,,,,,,,,,,,0.0,0.0,14367120.0,14367120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113390.0,362658.0,3113390.0,362658.0,0.0,0.0,0.0,0.0,0.0,0.0,31475109.0,2028492.0,0.0,859038.0,34362639.0,4062881.0,1358536.0,1020400.0,0.0,49092.0,2428028.0,370866.0,80534.0,1127.0,0.0,2211.0,83872.0,8328.0,12250.0,0.0,0.0,334.0,12584.0,2097.0,126267.0,19936.0,0.0,3702.0,149905.0,17490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,33052696.0,3069955.0,0.0,914377.0,37037028.0,4461662.0,NINGUNO,0.0,ELIJA LA OPCION,NINGUNO,0.0,ELIJA LA OPCION,0.0,0.0,14367120.0,0.0,14367120.0,1290016.0,1901253.0,3036560.0,6227829.0,8139291.0,2447125.0,131180.0,99859.0,2678164.0,4461662.0,1.0,285828.0,3036560.0,POTOSI,Construcción,14367120.0,16.480452890035764,4.276666119016055,14.710424832721555,12.350346134686598,14.070165954545596,17.42742875394206,12.801218277800587,0.0,0.0,0.6931471805599453,12.563149008889349,14.92623618303615
8987856.0,SANTA CRUZ,42,4923,77330,13002185.0,62.0,4.0,2659571.0,0.0,0.0,0.0,62.0,4.0,2659571.0,0.0,0.0,62.0,4.0,221542.0,0.0,187046.0,0.0,91065.0,OTROS,253436.0,178257.0,642.0,OTROS,931988.0,15606.0,2034.0,0.0,236881.0,84600.0,0.0,16920.0,63543.0,OTROS,419584.0,1665050.0,0.0,1665050.0,0.0,64660.0,343498.0,206000.0,17298.0,65076.0,5031.0,70422.0,60922.0,370265.0,5776.0,0.0,0.0,545.0,7003.0,60291.0,0.0,80322.0,186431.0,OTROS,1543540.0,56,28,11,2,3,100,20,47,30,0,3,100,0.0,0.0,13002185.0,13002185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3867779.0,444474.0,3867779.0,444474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831793.0,14.0,0.0,0.0,1831807.0,239301.0,0.0,0.0,0.0,0.0,0.0,0.0,36796.0,12.0,0.0,0.0,36808.0,9202.0,47935.0,7.0,0.0,0.0,47935.0,2500.0,0.0,0.0,0.0,0.0,0.0,11319.0,0.0,0.0,0.0,11319.0,2829.75,OTROS,1927843.0,33.0,0.0,0.0,1927869.0,253832.75,MATERIALES ELECTRICOS,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,0.0,13002185.0,0.0,13002185.0,419584.0,1543540.0,5088355.0,7051479.0,5950706.0,2659571.0,499653.0,432335.0,3591559.0,253832.75,4.0,1665050.0,5088355.0,SANTA CRUZ,Construcción,13002185.0,16.38062805513569,4.143134726391533,14.793675765556086,13.74507629102297,12.947021406533548,14.471926324493408,13.004649089384772,0.0,0.0,1.6094379124341003,14.325366311558204,15.442465350107868
4284459.0,LA PAZ,42,99997,99997,12534758.0,11.0,2.0,344676.0,94.0,0.0,747193.0,105.0,2.0,1091869.0,0.0,0.0,105.0,2.0,36523.0,0.0,78887.0,0.0,0.0,NINGUNO,112638.0,78832.0,0.0,NINGUNO,306880.0,1958.0,384.0,0.0,29922.0,19766.0,0.0,0.0,0.0,NINGUNO,52030.0,6483170.85,0.0,6483170.85,0.0,55694.0,76982.0,40381.0,70368.0,12365.0,15718.0,25536.0,6166.0,0.0,8350.0,0.0,0.0,0.0,25166.0,0.0,0.0,0.0,0.0,NINGUNO,336726.0,0,39,61,0,0,100,0,85,15,0,0,100,0.0,0.0,12534758.0,12534758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772357.0,0.0,0.0,22876.0,795233.0,19881.0,2625726.0,0.0,0.0,21989.0,2647715.0,94027.0,691986.0,0.0,0.0,12535.0,704521.0,108935.0,48094.0,5242.0,0.0,1238.0,54574.0,4246.0,112996.0,0.0,0.0,827.0,113823.0,6931.0,238742.0,0.0,0.0,860.0,239602.0,6289.0,0.0,0.0,0.0,0.0,0.0,10911.0,0.0,0.0,159.0,11070.0,1410.0,EQUIPOS DIGITALES,4500812.0,5242.0,0.0,60484.0,4566538.0,241719.0,NINGUNO,0.0,ELIJA LA OPCION,NINGUNO,0.0,ELIJA LA OPCION,0.0,0.0,12534758.0,0.0,12534758.0,52030.0,336726.0,6483170.85,6871926.85,5662831.15,1091869.0,115410.0,191470.0,1398749.0,241719.0,10.0,6483170.85,6483170.85,LA PAZ,Construcción,12534758.0,16.344016063222973,4.663439094112067,13.903402380581209,12.634215329274612,10.859594973780608,15.334266145535082,0.0,0.0,0.0,2.3978952727983707,15.68472043159541,15.68472043159541
5358290.0,SANTA CRUZ,42,42,77330,12397685.0,16.0,4.0,513487.0,0.0,0.0,0.0,16.0,4.0,513487.0,0.0,0.0,16.0,4.0,43890.0,0.0,51671.0,0.0,0.0,NINGUNO,51348.0,31363.0,0.0,NINGUNO,178272.0,7000.0,2500.0,0.0,40000.0,50000.0,0.0,2000.0,5000.0,OTROS,106500.0,2595800.0,0.0,2595800.0,1000000.0,20000.0,1500000.0,300000.0,80000.0,20000.0,4680.0,1200.0,12000.0,125000.0,5000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,NINGUNO,3070880.0,0,45,50,2,3,100,10,90,0,0,0,100,0.0,0.0,12397685.0,12397685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3483046.0,0.0,0.0,96959.0,3580005.0,748798.0,968160.0,0.0,0.0,346422.0,1314582.0,266018.0,31062.0,0.0,0.0,865.0,31927.0,3414.0,71301.0,0.0,0.0,1985.0,73286.0,18119.0,109686.0,0.0,0.0,3054.0,112740.0,27565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,4663255.0,0.0,0.0,449285.0,5112540.0,1063914.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,0.0,12397685.0,0.0,12397685.0,106500.0,3070880.0,2595800.0,5773180.0,6624505.0,513487.0,95561.0,82711.0,691759.0,1063914.0,3.0,2595800.0,2595800.0,SANTA CRUZ,Construcción,12397685.0,16.333020400257684,2.833213344056216,13.148981939041663,12.091071362210661,11.575909653758895,15.44720709886094,0.0,0.0,0.0,1.3862943611198906,14.769405697473413,14.769405697473413
12310209.0,SANTA CRUZ,42,42101,42101,12341848.0,28.0,5.0,1911772.0,0.0,0.0,0.0,28.0,5.0,1911772.0,0.0,0.0,28.0,5.0,158566.0,37050.0,175350.0,0.0,252731.0,SUBSIDIO,191045.0,128192.0,0.0,NINGUNO,942934.0,451.0,254.0,0.0,708963.0,99832.0,0.0,0.0,48718.0,D-BLUE,858218.0,188103.0,0.0,188103.0,408152.0,437830.0,0.0,200016.0,817.0,84995.0,2921.0,13766.0,5760.0,78734.0,19090.0,0.0,0.0,14.0,700.0,0.0,1460.0,0.0,49107.0,"PEAJE, GARAJE Y ESTACIONAMIENTO, TRAMITES Y SUSCRIPCIONES",1303362.0,0,76,20,1,3,100,,,,,,,0.0,0.0,12341848.0,12341848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10186324.0,1694850.0,786187.0,372295.0,11467282.0,2360523.0,1225406.0,666123.0,179067.0,1482.0,1713944.0,117807.0,23109.0,0.0,0.0,54.0,23163.0,3535.0,59727.0,0.0,0.0,390.0,60117.0,23792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,11494566.0,2360973.0,965254.0,374221.0,13264506.0,2505657.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,0.0,12341848.0,0.0,12341848.0,858218.0,1303362.0,188103.0,2349683.0,9992165.0,1911772.0,623697.0,319237.0,2854706.0,2505657.0,1.0,188103.0,188103.0,SANTA CRUZ,Construcción,12341848.0,16.32850640314238,3.367295829986474,14.463541641695878,13.756752630289727,13.662614590655943,16.400602379390275,0.0,0.0,0.0,0.6931471805599453,12.144750280347441,12.144750280347441
7207226.0,SANTA CRUZ,42,46419,99997,21318783.0,30.0,6.0,1124784.0,17.0,0.0,31790.0,47.0,6.0,1156574.0,0.0,0.0,47.0,6.0,53058.0,11586.0,185626.0,0.0,0.0,NINGUNO,112764.0,6640.0,0.0,NINGUNO,369674.0,37963.0,16271.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,54234.0,3623671.343912104,14318167.0,17941838.343912102,0.0,226506.0,11170.0,0.0,12000.0,14815.0,15699.0,39720.0,33600.0,130992.0,0.0,0.0,201582.0,9696.0,0.0,0.0,0.0,16962.0,0.0,NINGUNO,712742.0,0,0,0,0,0,0,0,100,0,0,0,100,0.0,9791967.0,11526816.0,21318783.0,0.0,0.0,0.0,0.0,9102606.0,14318167.0,0.0,0.0,0.0,0.0,9102606.0,14318167.0,0.0,0.0,0.0,0.0,0.0,0.0,628269.0,0.0,0.0,511603.0,1139872.0,116666.0,1654523.0,0.0,0.0,863686.0,2518209.0,790837.0,27775.0,0.0,0.0,22907.0,50682.0,4868.0,63935.0,0.0,0.0,27452.0,91387.0,36935.0,4109.0,0.0,0.0,1256.0,5365.0,1341.25,0.0,0.0,0.0,0.0,0.0,140387.0,0.0,0.0,0.0,140387.0,35096.75,NINGUNO,2518998.0,0.0,0.0,1426904.0,3945902.0,985744.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,689361.0,11526816.0,0.0,12216177.0,54234.0,712742.0,3623671.343912104,4390647.343912104,7825529.656087896,1156574.0,250270.0,119404.0,1526248.0,985744.0,1.0,3623671.343912104,3623671.343912104,SANTA CRUZ,Construcción,21318783.0,16.875099119988043,3.871201010907891,13.960973609393967,12.820379520241689,10.901081735474317,15.188188383407516,16.47703977835176,0.0,0.0,0.6931471805599453,15.102998529229735,15.102998529229735
6902186.0,ORURO,42,77330,99997,12008545.0,3.0,1.0,416095.0,0.0,0.0,0.0,3.0,1.0,416095.0,1.0,0.0,4.0,1.0,35749.0,0.0,0.0,0.0,927.0,BONO ANTIGUEDAD,42898.0,36911.0,0.0,NINGUNO,116485.0,43504.0,0.0,0.0,15900.0,25076.0,0.0,0.0,0.0,NINGUNO,84480.0,4780899.0,0.0,4780899.0,0.0,2071.0,0.0,0.0,0.0,39749.0,0.0,0.0,4644.0,0.0,0.0,0.0,0.0,8975.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,55439.0,0,0,82,18,0,100,,,,,,,0.0,0.0,12008545.0,12008545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34518.0,488084.0,34518.0,488084.0,0.0,0.0,0.0,0.0,0.0,0.0,4248530.0,0.0,0.0,0.0,4248530.0,369.0,286801.0,0.0,0.0,0.0,286801.0,57360.2,87723.0,0.0,0.0,0.0,87723.0,8772.3,60137.0,0.0,0.0,0.0,60137.0,7621.0,123257.0,0.0,0.0,0.0,123257.0,5095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,4806448.0,0.0,0.0,0.0,4806448.0,79217.5,NINGUNA,0.0,ELIJA LA OPCION,NINGUNO,0.0,ELIJA LA OPCION,0.0,0.0,12008545.0,0.0,12008545.0,84480.0,55439.0,4327333.0,4467252.0,7541293.0,416095.0,36676.0,79809.0,532580.0,79217.5,13.0,4780899.0,4327333.0,ORURO,Construcción,12008545.0,16.301129120948595,1.6094379124341003,12.938671281851047,11.665526373092879,11.344281935991242,15.385469115800278,13.09824484999552,0.0,0.0,2.6390573296152584,15.380139371263162,15.280462205966897
4478840.0,POTOSI,42,99997,99997,11659475.0,8.0,5.0,460574.0,4.0,3.0,32302.0,12.0,8.0,492876.0,0.0,0.0,12.0,8.0,40048.0,0.0,40048.0,0.0,0.0,NINGUNO,36678.0,32247.0,0.0,NINGUNO,149021.0,32476.0,2424.0,33.0,30266.0,0.0,0.0,0.0,0.0,NINGUNO,65199.0,6008818.0,0.0,6008818.0,0.0,0.0,0.0,1993.0,19451.0,5313.0,1401.0,17402.0,4231.0,18331.0,13207.0,0.0,0.0,0.0,3758.0,0.0,4035.0,0.0,0.0,NINGUNO,89122.0,,,,,,,,,,,,,0.0,0.0,11659475.0,11659475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499950.0,0.0,0.0,13593.0,513543.0,12839.0,428989.0,0.0,0.0,11664.0,440653.0,55081.625,828917.0,2276029.0,0.0,29584.0,3134530.0,184948.0,43156.0,6525.0,0.0,1321.0,51002.0,5045.0,118546.0,8021.0,0.0,3264.0,129831.0,7328.0,378652.0,0.0,0.0,10295.0,388947.0,23694.0,2440122.0,0.0,0.0,66345.0,2506467.0,309500.0,0.0,0.0,8415.0,317915.0,11135.0,EQUIPO Y ACCESORIOS,5047832.0,2290575.0,0.0,144481.0,7482888.0,300070.625,1,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,0.0,11659475.0,0.0,11659475.0,65199.0,89122.0,6008818.0,6163139.0,5496336.0,492876.0,80096.0,68925.0,641897.0,300070.625,1.0,6008818.0,6008818.0,POTOSI,Construcción,11659475.0,16.271629797911096,2.5649493574615367,13.108014928995686,11.91184922503497,11.085214747914744,15.828129505329597,0.0,0.0,0.0,0.6931471805599453,15.608738781377964,15.608738781377964
46002.0,CHUQUISACA,42,99997,99997,10586490.0,74.0,4.0,1181400.0,111.0,8.0,223075.0,185.0,12.0,1404475.0,0.0,0.0,185.0,12.0,91883.0,0.0,97491.0,0.0,0.0,NINGUNO,120555.0,0.0,0.0,NINGUNO,309929.0,4993.0,2372.0,0.0,183971.0,91985.0,0.0,0.0,30662.0,ACEITES,313983.0,4666891.849134151,0.0,4666891.849134151,0.0,89538.0,68196.92903710963,38374.0,9070.0,12831.0,0.0,11081.0,8785.0,20047.0,7158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266369.0,GASTOS VARIOS,531449.9290371096,0,60,30,5,5,100,0,60,30,5,5,100,0.0,0.0,10586490.0,10586490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52014247.0,0.0,0.0,955728.0,52969975.0,1819911.0,3042326.0,0.0,0.0,62583.0,3104910.0,147253.0,27491.0,0.0,0.0,47.0,27539.0,89.0,74572.0,0.0,0.0,364.0,74936.0,1508.0,36739.0,0.0,0.0,0.0,36739.0,9184.75,8797679.0,0.0,0.0,240069.0,9037748.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,63993054.0,0.0,0.0,1258791.0,65251847.0,1977945.75,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,0.0,10586490.0,0.0,10586490.0,313983.0,531449.9290371096,4666891.849134151,5512324.778171261,5074165.221828739,1404475.0,189374.0,120555.0,1714404.0,1977945.75,1.0,4666891.849134151,4666891.849134151,CHUQUISACA,Construcción,10586490.0,16.17508931233844,5.225746673713202,14.155174837448786,12.6441017445116,12.657097308178107,17.993764925605102,0.0,0.0,0.0,0.6931471805599453,15.356004065408507,15.356004065408507
517051.0,TARIJA,42,99997,99997,10457880.0,9.0,0.0,375256.0,0.0,0.0,0.0,9.0,0.0,375256.0,0.0,0.0,9.0,0.0,31259.0,0.0,0.0,0.0,6.0,OTROS,37525.0,10000.0,7674.0,SOLIDARIO,86468.0,2606.0,1200.0,0.0,300000.0,100473.0,0.0,0.0,40000.0,OTROS,444279.0,4610196.101939647,0.0,4610196.101939647,0.0,272495.0,0.0,412054.0,37745.0,0.0,4800.0,30000.0,4835.0,29084.0,0.0,0.0,12696.0,0.0,86416.0,0.0,1522.0,0.0,0.0,NINGUNO,891647.0,0,70,27,3,0,100,0,0,0,0,0,0,0.0,0.0,10457880.0,10457880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080142.0,2080142.0,2080142.0,2080142.0,185655.0,0.0,0.0,5066.0,190721.0,4768.0,2939773.0,71459.0,0.0,70791.0,3082024.0,56994.0,1667391.0,180445.0,0.0,26459.0,1874296.0,198893.0,121801.0,3549.0,0.0,3120.0,128470.0,11075.0,164753.0,0.0,0.0,1431.0,166185.0,4540.0,389122.0,93306.0,0.0,5746.0,488174.0,45958.0,0.0,0.0,0.0,0.0,0.0,10316.0,0.0,0.0,281.0,10597.0,1325.0,SEGURIDAD Y VIGILANCIA,5478811.0,348759.0,0.0,112894.0,5940467.0,323553.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,0.0,10457880.0,0.0,10457880.0,444279.0,891647.0,4610196.101939647,5946122.101939647,4511757.8980603535,375256.0,31265.0,55199.0,461720.0,323553.0,1.0,4610196.101939647,4610196.101939647,TARIJA,Construcción,10457880.0,16.162866414816744,2.302585092994046,12.835366403552234,11.367541247183082,13.004210273281057,15.597298476114014,14.547947199314327,0.0,0.0,0.6931471805599453,15.343781169360291,15.343781169360291
304384.0,SANTA CRUZ,42,42200,99997,10285946.0,10.0,2.0,353413.8,1.0,0.0,31200.0,11.0,2.0,384613.8,0.0,0.0,11.0,2.0,32305.0,18360.0,32305.0,15186.0,19080.0,OTROS,38768.0,4691.0,21322.0,OTROS,182017.0,17474.0,3004.0,0.0,0.0,155362.0,0.0,0.0,0.0,NINGUNO,175840.0,4572242.0,0.0,4572242.0,2075583.0,128433.0,134339.0,126891.0,5163.0,10800.0,4919.0,22342.0,159818.0,0.0,5163.0,0.0,0.0,5163.0,12675.0,0.0,2784.0,3872.0,0.0,NINGUNO,2697945.0,0,16,80,4,0,100,34,66,0,0,0,100,0.0,0.0,10285946.0,10285946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829876.0,829876.0,829876.0,829876.0,0.0,0.0,0.0,0.0,0.0,0.0,540172.6328,0.0,0.0,1142.0,541314.6328,45982.0,1420423.077,0.0,0.0,3002.0,1423425.077,130280.0,317037.9334,0.0,0.0,670.0,317707.9334,26321.0,510678.9861,0.0,0.0,1079.0,511757.9861,87919.0,649951.9807,0.0,0.0,1374.0,651325.9807,68511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,3438264.61,0.0,0.0,7267.0,3445531.61,359013.0,CEMENTO,4999.0,KILOGRAMO,0,0.0,ELIJA LA OPCION,0.0,0.0,10285946.0,0.0,10285946.0,175840.0,2697945.0,4572242.0,7446027.0,2839919.0,384613.8,117236.0,64781.0,566630.8,359013.0,18.0,4572242.38,4572242.38,SANTA CRUZ,Construcción,10285946.0,16.146289152669073,2.4849066497880004,12.859997592935683,12.111860862267442,12.077335456609449,15.052589054253549,13.629032776020063,8.517193191416238,0.0,2.9444389791664403,15.335514535200938,15.335514535200938
7228874.0,COCHABAMBA,42,77330,4923,10313553.0,2.0,0.0,96000.0,19.0,1.0,1066000.0,21.0,1.0,1162000.0,2.0,1.0,23.0,2.0,8000.0,0.0,8000.0,0.0,0.0,NINGUNO,4800.0,3220.0,0.0,NINGUNO,24020.0,5816.0,4320.0,240.0,178560.0,263604.0,10800.0,0.0,97005.0,OTROS,560345.0,4329180.0,0.0,4329180.0,1670400.0,700000.0,175392.0,439820.0,54600.0,375000.0,7200.0,48000.0,18000.0,0.0,120000.0,0.0,210000.0,50000.0,120800.0,0.0,24000.0,182000.0,50000.0,"PEAJES, SOFT WARE",4245212.0,10,74,15,1,0,100,5,40,55,0,0,100,0.0,0.0,10313553.0,10313553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081770.598,1205590.0,0.0,54573.0,2341933.598,193236.0,571068.0867,286410.0,0.0,29898.0,887376.0867,162216.0,1727.055801,0.0,0.0,150.0,1877.055801,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,1654565.74,1492000.0,0.0,84621.0,3231186.74,355718.0,NO APLICA,0.0,ELIJA LA OPCION,NO APLICA,0.0,ELIJA LA OPCION,0.0,0.0,10313553.0,0.0,10313553.0,560345.0,4245212.0,4329180.0,9134737.0,1178816.0,1162000.0,16000.0,8020.0,1186020.0,355718.0,2.0,4329180.0,4329180.0,COCHABAMBA,Construcción,10313553.0,16.148969510462997,3.1780538303479458,13.96565407697882,10.086683726740743,13.23630972905905,14.988360348968138,0.0,0.0,0.0,1.0986122886681098,15.280888936591872,15.280888936591872
420168.0,POTOSI,42,4663,4923,10242382.0,10.0,4.0,471184.0,4.0,2.0,95680.0,14.0,6.0,566864.0,0.0,0.0,14.0,6.0,40310.0,0.0,42058.0,0.0,104556.0,BONO DE ANTIGUEDAD,67142.0,20143.0,24910.0,"PRO VIVIENDA, SOLIDARIO",299119.0,2854.0,6434.0,199.0,7550.0,7931.0,0.0,0.0,0.0,NINGUNO,24968.0,4458178.553903589,0.0,4458178.553903589,0.0,34838.0,0.0,0.0,39873.0,118983.0,1439.0,9120.0,21620.0,26400.0,10077.0,0.0,0.0,0.0,100675.0,919.0,0.0,23272.0,0.0,NINGUNO,387216.0,0,85,0,13,2,100,,,,,,,0.0,0.0,10242382.0,10242382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630066.0,191420.0,0.0,0.0,2821486.0,352685.75,979503.0,0.0,0.0,0.0,979503.0,195900.6,35253.0,0.0,0.0,0.0,35253.0,3525.3,87503.0,0.0,0.0,0.0,87503.0,21875.75,808018.0,885.0,0.0,0.0,808903.0,202225.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,4540343.0,192305.0,0.0,0.0,4732648.0,776213.15,MATERIAL DE CONSTRUCCIÓN,1.0,METRO CUADRADO,OBRAS CIVILES,1.0,METRO CUADRADO,0.0,0.0,10242382.0,0.0,10242382.0,24968.0,387216.0,4458178.553903589,4870362.553903589,5372019.446096411,566864.0,186924.0,112195.0,865983.0,776213.15,1.0,4458178.553903589,4458178.553903589,POTOSI,Construcción,10242382.0,16.142044865345486,2.70805020110221,13.247876459122622,12.608600109650995,10.125390334414204,15.369995645986261,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.31025106890098,15.31025106890098
5032873.0,SANTA CRUZ,42,71102,42,10074468.0,2.0,1.0,40243.0,35.0,5.0,2221355.0,37.0,6.0,2261598.0,0.0,0.0,37.0,6.0,3353.0,0.0,0.0,0.0,0.0,NINGUNO,335.0,651.0,0.0,NINGUNO,4339.0,5400.0,1800.0,0.0,5146.0,12007.0,0.0,0.0,0.0,NINGUNO,24353.0,4545068.0,0.0,4545068.0,591221.0,0.0,90917.0,44813.0,1876.0,591221.0,1800.0,9600.0,26987.0,841330.0,17424.0,0.0,0.0,0.0,38770.0,0.0,2159.0,0.0,0.0,NINGUNO,2258118.0,0,0,0,0,0,0,0,100,0,0,0,100,0.0,0.0,10074468.0,10074468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179237.0,275917.0,0.0,23334.0,478488.0,28914.0,98383.0,372506.0,0.0,16413.0,487302.0,49298.0,65763.0,3528.0,0.0,5973.0,75264.0,7481.0,63316.0,2422.0,0.0,3267.0,69005.0,9995.0,91340.0,25003.0,0.0,8777.0,125120.0,26834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,498039.0,679376.0,0.0,57764.0,1235179.0,122522.0,MATERIALES DE CONSTRUCCION,0.0,METRO CÚBICO,CONSTRUCCIONES CIVILES,0.0,METRO CÚBICO,0.0,0.0,10074468.0,0.0,10074468.0,24353.0,2258118.0,4545068.0,6827539.0,3246929.0,2261598.0,3353.0,986.0,2265937.0,122522.0,2.0,4545068.0,4545068.0,SANTA CRUZ,Construcción,10074468.0,16.125514959693437,3.6375861597263857,14.63158264319658,8.375629627094451,10.100451386066952,14.026727266411717,0.0,0.0,0.0,1.0986122886681098,15.32955346699663,15.32955346699663
